line_no,text,lg,l_id,folio,col,speaker
90,Sien feꝛes,1,l-34v-1-28,34v,1,
91,.I. plaſtre ⁊ du ius laueꝛez,1,l-34v-1-29,34v,1,
92,Ladēt. lemplaſtre meteꝛez,1,l-34v-1-30,34v,1,
93,Deſus la ioe,1,l-34v-1-31,34v,1,
94,Doꝛmez .i. pou ie le vꝰ loe,1,l-34v-1-32,34v,1,
95,Sau leueꝛ nia meꝛde ouboe,1,l-34v-1-33,34v,1,
96,Diex vous deſtruie,1,l-34v-1-34,34v,1,
97,Eſcoutez ſi ne vꝰ ennuie,1,l-34v-1-35,34v,1,
98,Ce neſt pas ioꝛnee de truie,1,l-34v-1-36,34v,1,
99,Cui poez faire,1,l-34v-1-37,34v,1,
100,⁊ vꝰ cui lapieꝛre fet bꝛeꝛe,1,l-34v-1-38,34v,1,
101,Ie vous en garrai sās ꝯtraire,1,l-34v-2-1,34v,2,
102,Se gi mes cure,1,l-34v-2-2,34v,2,
103,De foir eſchaufe de routure,1,l-34v-2-3,34v,2,
104,Garis ie toſt adés meſure,1,l-34v-2-4,34v,2,
105,A q՚ qu'il tourt,1,l-34v-2-5,34v,2,
106,⁊ ſe vꝰ ſauez hōme ſourt,1,l-34v-2-6,34v,2,
107,Faites le venir a ma court,1,l-34v-2-7,34v,2,
108,Ia ieꝛt touz ſains,1,l-34v-2-8,34v,2,
109,Onq՚s anul ioꝛ noi mains,1,l-34v-2-9,34v,2,
110,Se diex me gariſt ces .ij. maīs,1,l-34v-2-10,34v,2,
111,Qui loꝛra ia,1,l-34v-2-11,34v,2,
112,Oez ce q՚ len mēcheꝛia,1,l-34v-2-12,34v,2,
113,Ma dame qui mē voia ca,1,l-34v-2-13,34v,2,
