line_no,text,lg,l_id,folio,col,speaker
1872,Quant nature te fiſt.,280,l-183r-2-30,183r,2,
1873,Moult grant entente y miſt,280,l-183r-2-31,183r,2,
1874,Et te donna biauté,280,l-183r-2-32,183r,2,
1875,Au rouſſeignol dous chant,280,l-183r-2-33,183r,2,
1876,De biauté tant ne quant,280,l-183r-2-34,183r,2,
1877,N'ai je d'autre bonte.,280,l-183r-2-35,183r,2,
1878,Le coc fait le matin,281,l-183r-2-36,183r,2,
1879,Congnoiſtre en ſon latin,281,l-183r-2-37,183r,2,
1880,Et chante hautement.,281,l-183r-2-38,183r,2,
1881,Cil aront trop a faire,281,l-183v-1-1,183v,1,
1882,Qui tout voudꝛoit retraire,281,l-183v-1-2,183v,1,
1883,De beſtes et de gent,281,l-183v-1-3,183v,1,
1884,Nature a oꝛdenees,282,l-183v-1-4,183v,1,
1885,Ses vertus et donnees,282,l-183v-1-5,183v,1,
1886,Et ſi n'a nulz le tout,282,l-183v-1-6,183v,1,
1887,Se tu veus tout avoir,282,l-183v-1-7,183v,1,
1888,Chaſcuns puet bien ſavoir,282,l-183v-1-8,183v,1,
1889,Que tu es fol et glout,282,l-183v-1-9,183v,1,
1890,Celi qui a envie,283,l-183v-1-10,183v,1,
1891,D'autrui fait grant folie,283,l-183v-1-11,183v,1,
1892,Et ſi vit a doleur,283,l-183v-1-12,183v,1,
1893,Tout doit a chaſcun plere,283,l-183v-1-13,183v,1,
1894,Que /Jhesucriſt veult faire,283,l-183v-1-14,183v,1,
1895,Qui eſt vrai createur,283,l-183v-1-15,183v,1,
1896,Les riches conteront,284,l-183v-1-16,183v,1,
1897,Des biens que il aront,284,l-183v-1-17,183v,1,
1898,En ce ſiecle poꝛquis,284,l-183v-1-18,183v,1,
1899,Coꝛps que petit ara,284,l-183v-1-19,183v,1,
1900,De petit contera,284,l-183v-1-20,183v,1,
1901,Au roy de paradis.,284,l-183v-1-21,183v,1,
1902,Qui vit en pouerte,285,l-183v-1-22,183v,1,
1903,Sans point d'iniquite,285,l-183v-1-23,183v,1,
1904,Moult ara grant richece,285,l-183v-1-24,183v,1,
1905,Es ciex en paradis,285,l-183v-1-25,183v,1,
1906,O Dieu et ſes amis,285,l-183v-1-26,183v,1,
1907,Seront joians et aaiſe,285,l-183v-1-27,183v,1,
1908,Une chieure ſ'eſtoit,286,l-183v-1-28,183v,1,
1909,Qui .i. faon avoit,286,l-183v-1-29,183v,1,
1910,Quele amoit trop foꝛment,286,l-183v-1-30,183v,1,
1911,Aus champs nel leſſe aler,286,l-183v-1-31,183v,1,
1912,Giber ne paſturer,286,l-183v-1-32,183v,1,
1913,Poꝛ le froit qu'il faiſoit,286,l-183v-1-33,183v,1,
1914,Ains l'alaite en l'eſtable,287,l-183v-1-34,183v,1,
1915,Et la peſt et li baille,287,l-183v-1-35,183v,1,
1916,Ce dont il a meſtier,287,l-183v-1-36,183v,1,
1917,Et ſ'en va peſtre as champs,287,l-183v-1-37,183v,1,
1918,Tant quele a plains ſes flans,287,l-183v-1-38,183v,1,
1919,Puis ſ'en reuient arriere,287,l-183v-1-39,183v,1,
1920,Moult ſouvent le chaſtie,288,l-183v-1-40,183v,1,
1921,Que il ne croie mie,288,l-183v-2-1,183v,2,
1922,Le leu ſ'il vait a l'uis,288,l-183v-2-2,183v,2,
1923,Mais li enferme tiegne,288,l-183v-2-3,183v,2,
1924,Qu'il ne l'en meſauiengne,288,l-183v-2-4,183v,2,
1925,Regart par .i. pertuis,288,l-183v-2-5,183v,2,
1926,Le leu ſi vient a l'us,289,l-183v-2-6,183v,2,
1927,Oꝛ ſus diſt il oꝛ ſus,289,l-183v-2-7,183v,2,
1928,Oevre l'uis a ta mere,289,l-183v-2-8,183v,2,
1929,Je t'apoꝛt a mengier,289,l-183v-2-9,183v,2,
1930,Trop miex que ne fis yer,289,l-183v-2-10,183v,2,
1931,Miex te fai que ton pere,289,l-183v-2-11,183v,2,
1932,Quant le cheurel l'oÿ,290,l-183v-2-12,183v,2,
1933,Durement ſ'eſjoy,290,l-183v-2-13,183v,2,
1934,Poꝛ avoir a mengier,290,l-183v-2-14,183v,2,
1935,Car avis li eſtoit,290,l-183v-2-15,183v,2,
1936,De la fain qu'il avoit,290,l-183v-2-16,183v,2,
1937,Qu'il deüſt erragier,290,l-183v-2-17,183v,2,
1938,A l'uis ſ'en eſt venu,291,l-183v-2-18,183v,2,
1939,Ferme l'a et tenu,291,l-183v-2-19,183v,2,
1940,Car ſa mere li diſt,291,l-183v-2-20,183v,2,
1941,Il voit par .i. pertuis,291,l-183v-2-21,183v,2,
1942,Le leu qui fu a l'uis,291,l-183v-2-22,183v,2,
1943,Si ſ'en moqua et riſt.,291,l-183v-2-23,183v,2,
1944,La dehoꝛs vous tenez,292,l-183v-2-24,183v,2,
1945,Ja ceens n'enterrez,292,l-183v-2-25,183v,2,
1946,Foy que je doi mon pere,292,l-183v-2-26,183v,2,
1947,Se vous y entriez,292,l-183v-2-27,183v,2,
1948,Vous me mengeriez,292,l-183v-2-28,183v,2,
1949,Si comme diſt ma mere,292,l-183v-2-29,183v,2,
1950,Et croire et honoꝛer,293,l-183v-2-30,183v,2,
1951,Et ſervir et amer,293,l-183v-2-31,183v,2,
1952,Du cuer entierement,293,l-183v-2-32,183v,2,
1953,Doit chaſcuns pere et mere,293,l-183v-2-33,183v,2,
1954,A bon dꝛoit le compere,293,l-183v-2-34,183v,2,
1955,Qui le fait autrement,293,l-183v-2-35,183v,2,
1956,Cilz qui ceſt romans fiſt.,294,l-184r-1-1,184r,1,
1957,Moult de ſa paine y miſt,294,l-184r-1-2,184r,1,
1958,De quoy il ſe repent,294,l-184r-1-3,184r,1,
1959,Car les folz qui l'oꝛront,294,l-184r-1-4,184r,1,
1960,Communement diront,294,l-184r-1-5,184r,1,
1961,Que il ne vault nëant,294,l-184r-1-6,184r,1,
1962,S'uns ſage hons fait l'eüſt,295,l-184r-1-7,184r,1,
1963,A chierté tenu fuſt,295,l-184r-1-8,184r,1,
1964,Et en auctoꝛite,295,l-184r-1-9,184r,1,
1965,L'en ſcet bien qui le fiſt,295,l-184r-1-10,184r,1,
1966,Poꝛ ce l'ont en deſpit,295,l-184r-1-11,184r,1,
1967,Les folz et en vilté,295,l-184r-1-12,184r,1,
1968,Un clerc de grant ſcience,296,l-184r-1-13,184r,1,
1969,Et de grant ſapience,296,l-184r-1-14,184r,1,
1970,Le fiſt pꝛemierement,296,l-184r-1-15,184r,1,
1971,Et jel mis en rommans,296,l-184r-1-16,184r,1,
1972,Poꝛ entendꝛe aus enfans,296,l-184r-1-17,184r,1,
1973,Et a la laye gent,296,l-184r-1-18,184r,1,
1974,Diex doinſt beneicon,297,l-184r-1-19,184r,1,
1975,Au clerc ou au clercon,297,l-184r-1-20,184r,1,
1976,Qui lira ceſt eſcript,297,l-184r-1-21,184r,1,
1977,Se il dit poꝛ mon pere,297,l-184r-1-22,184r,1,
1978,Poꝛ moy et pour ma mere,297,l-184r-1-23,184r,1,
1979,Requies ſit eis.,297,l-184r-1-24,184r,1,
